TMU ID, Legacy TMU ID, Site Name,,,,,,,,,
233C060F5CC92DDDE053802011AC0D83,30016383,TMU Site 9956/1 on link A1081 westbound between A505/B653 and M1 J10; GPS Ref: 509008;218723; Westbound,,,,,,,,,
,,,,,,,,,,,
Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2016-06-21,20:29:00,1,336,315,10,5,6,80.8,15,200110536,4
2016-06-21,20:44:00,1,313,286,13,3,11,81.83,15,200110536,4
2016-06-21,20:59:00,1,263,241,11,3,8,80.16,15,200110536,4
2016-06-21,21:14:00,1,295,277,9,1,8,79.65,15,200110536,4
2016-06-21,21:29:00,1,262,247,12,1,2,79.89,15,200110536,4
2016-06-21,21:44:00,1,237,228,5,2,2,80.75,15,200110536,4
2016-06-21,21:59:00,1,233,217,5,2,9,78.62,15,200110536,4
2016-06-21,22:14:00,1,337,316,13,1,7,79.24,15,200110536,4
2016-06-21,22:29:00,1,232,215,12,0,5,79.57,15,200110536,4
2016-06-21,22:44:00,1,164,141,10,7,6,81.94,15,200110536,4
2016-06-21,22:59:00,1,149,137,5,6,1,78.02,15,200110536,4
2016-06-21,23:14:00,1,190,173,11,2,4,80.04,15,200110536,4
2016-06-21,23:29:00,1,209,193,4,2,10,80.53,15,200110536,4
2016-06-21,23:44:00,1,222,202,7,4,9,80.97,15,200110536,4
2016-06-21,23:59:00,1,148,136,6,1,5,81.55,15,200110536,4
2016-06-22,0:14:00,1,130,118,2,5,5,80.68,15,200110536,4
2016-06-22,0:29:00,1,153,143,5,2,3,79.47,15,200110536,4
2016-06-22,0:44:00,1,148,127,6,4,11,78.98,15,200110536,4
2016-06-22,0:59:00,1,84,65,6,6,7,81.44,15,200110536,4
2016-06-22,1:14:00,2,55,44,3,4,4,80.56,15,200110536,4
2016-06-22,1:29:00,2,46,39,0,4,3,79.16,15,200110536,4
2016-06-22,1:44:00,2,48,41,0,3,4,81.34,15,200110536,4
2016-06-22,1:59:00,2,85,76,1,2,6,84.23,15,200110536,4
2016-06-22,2:14:00,2,167,149,5,8,5,81.29,15,200110536,4
2016-06-22,2:29:00,2,142,127,6,4,5,81.01,15,200110536,4
2016-06-22,2:44:00,2,102,92,2,2,6,80.04,15,200110536,4
2016-06-22,2:59:00,2,74,62,5,4,3,81.2,15,200110536,4
2016-06-22,3:14:00,2,51,42,0,2,7,80.94,15,200110536,4
2016-06-22,3:29:00,2,52,47,0,3,2,79.79,15,200110536,4
2016-06-22,3:44:00,2,77,67,7,2,1,78.4,15,200110536,4
2016-06-22,3:59:00,2,91,78,5,2,6,80.05,15,200110536,4
2016-06-22,4:14:00,2,100,85,3,6,6,81.05,15,200110536,4
2016-06-22,4:29:00,2,132,113,11,4,4,80.01,15,200110536,4
2016-06-22,4:44:00,2,169,147,9,8,5,80.68,15,200110536,4
2016-06-22,4:59:00,2,171,141,13,6,11,79.94,15,200110536,4
2016-06-22,5:14:00,2,252,228,11,6,7,79.06,15,200110536,4
2016-06-22,5:29:00,2,308,265,26,14,3,78.25,15,200110536,4
2016-06-22,5:44:00,2,422,364,43,10,5,78.04,15,200110536,4
2016-06-22,5:59:00,2,562,475,61,17,9,75.75,15,200110536,4
2016-06-22,6:14:00,2,655,550,76,20,9,75.62,15,200110536,4
2016-06-22,6:29:00,2,571,489,55,22,5,75.24,15,200110536,4
2016-06-22,6:44:00,2,543,468,45,17,13,74.15,15,200110536,4
2016-06-22,6:59:00,2,517,447,38,18,14,71.25,15,200110536,4
2016-06-22,7:14:00,2,577,516,33,21,7,74.93,15,200110536,4
2016-06-22,7:29:00,2,578,517,34,19,8,76.38,15,200110536,4
2016-06-22,7:44:00,2,584,527,32,12,13,76.4,15,200110536,4
2016-06-22,7:59:00,2,556,508,25,14,9,74.71,15,200110536,4
2016-06-22,8:14:00,2,610,560,21,15,14,77.34,15,200110536,4
2016-06-22,8:29:00,2,589,530,24,21,14,77.63,15,200110536,4
2016-06-22,8:44:00,2,479,423,21,20,15,74.82,15,200110536,4
2016-06-22,8:59:00,2,468,410,20,19,19,72.04,15,200110536,4
2016-06-22,9:14:00,2,475,419,22,21,13,69.48,15,200110536,4
2016-06-22,9:29:00,2,453,393,23,19,18,77.38,15,200110536,4
2016-06-22,9:44:00,2,470,402,27,27,14,77.47,15,200110536,4
2016-06-22,9:59:00,2,380,313,30,22,15,77.69,15,200110536,4
2016-06-22,10:14:00,2,369,308,34,14,13,78.04,15,200110536,4
2016-06-22,10:29:00,2,309,259,22,18,10,79.2,15,200110536,4
2016-06-22,10:44:00,2,360,286,30,28,16,79.21,15,200110536,4
2016-06-22,10:59:00,2,359,297,23,23,16,78.36,15,200110536,4
2016-06-22,11:14:00,2,343,282,27,19,15,78.98,15,200110536,4
2016-06-22,11:29:00,2,360,303,27,21,9,78.48,15,200110536,4
2016-06-22,11:44:00,2,345,291,20,17,17,78.23,15,200110536,4
2016-06-22,11:59:00,2,353,283,21,26,23,77.98,15,200110536,4
2016-06-22,12:14:00,2,376,304,23,35,14,77.58,15,200110536,4
2016-06-22,12:29:00,2,362,299,25,23,15,79.42,15,200110536,4
2016-06-22,12:44:00,2,412,367,25,11,9,78.58,15,200110536,4
2016-06-22,12:59:00,2,418,362,29,18,9,78.83,15,200110536,4
2016-06-22,13:14:00,2,447,383,33,17,14,78.32,15,200110536,4
2016-06-22,13:29:00,2,436,386,19,18,13,79.45,15,200110536,4
2016-06-22,13:44:00,2,376,318,16,22,20,78.95,15,200110536,4
2016-06-22,13:59:00,2,402,354,22,18,8,78,15,200110536,4
2016-06-22,14:14:00,2,460,389,31,21,19,78.92,15,200110536,4
2016-06-22,14:29:00,2,491,427,25,26,13,79.06,15,200110536,4
2016-06-22,14:44:00,2,496,430,21,28,17,79.13,15,200110536,4
2016-06-22,14:59:00,2,469,411,35,15,8,77.93,15,200110536,4
2016-06-22,15:14:00,2,515,470,19,12,14,77.62,15,200110536,4
2016-06-22,15:29:00,2,469,419,23,19,8,78.57,15,200110536,4
2016-06-22,15:44:00,2,543,482,31,18,12,77.85,15,200110536,4
2016-06-22,15:59:00,2,567,517,32,9,9,77.81,15,200110536,4
2016-06-22,16:14:00,2,667,609,28,21,9,77.77,15,200110536,4
2016-06-22,16:29:00,2,608,564,25,9,10,77.79,15,200110536,4
2016-06-22,16:44:00,2,715,665,24,13,13,76.39,15,200110536,4
2016-06-22,16:59:00,2,685,639,25,7,14,77.79,15,200110536,4
2016-06-22,17:14:00,2,812,768,26,10,8,76.36,15,200110536,4
2016-06-22,17:29:00,2,794,758,20,11,5,76.08,15,200110536,4
2016-06-22,17:44:00,2,725,681,29,7,8,77.59,15,200110536,4
2016-06-22,17:59:00,2,722,694,14,9,5,77.27,15,200110536,4
2016-06-22,18:14:00,2,648,612,16,11,9,76.93,15,200110536,4
2016-06-22,18:29:00,2,562,537,11,3,11,78.65,15,200110536,4
2016-06-22,18:44:00,2,544,507,25,6,6,78.39,15,200110536,4
2016-06-22,18:59:00,2,494,471,10,4,9,78.98,15,200110536,4
2016-06-22,19:14:00,2,456,427,12,9,8,78.73,15,200110536,4
2016-06-22,19:29:00,2,444,418,9,7,10,79,15,200110536,4
2016-06-22,19:44:00,2,400,377,8,7,8,80.36,15,200110536,4
2016-06-22,19:59:00,2,332,319,10,2,1,81.6,15,200110536,4
2016-06-22,20:14:00,2,346,331,6,1,8,82.2,15,200110536,4
2016-06-22,20:29:00,2,345,325,12,4,4,80.75,15,200110536,4
2016-06-22,20:44:00,2,361,333,11,7,10,80.88,15,200110536,4
2016-06-22,20:59:00,2,297,270,17,4,6,80.48,15,200110536,4
2016-06-22,21:14:00,2,301,273,12,4,12,82.08,15,200110536,4
2016-06-22,21:29:00,2,326,305,13,5,3,78.9,15,200110536,4
2016-06-22,21:44:00,2,344,328,8,3,5,79.47,15,200110536,4
2016-06-22,21:59:00,2,288,271,11,3,3,79.56,15,200110536,4
2016-06-22,22:14:00,2,367,350,11,1,5,77.39,15,200110536,4
2016-06-22,22:29:00,2,213,194,10,2,7,79.13,15,200110536,4
2016-06-22,22:44:00,2,161,145,7,2,7,78.1,15,200110536,4
2016-06-22,22:59:00,2,183,170,11,1,1,80.83,15,200110536,4
2016-06-22,23:14:00,2,228,208,10,4,6,79.44,15,200110536,4
2016-06-22,23:29:00,2,222,207,7,4,4,80.69,15,200110536,4
2016-06-22,23:44:00,2,226,208,6,4,8,80.19,15,200110536,4
2016-06-22,23:59:00,2,190,175,8,2,5,78.4,15,200110536,4
2016-06-23,0:14:00,2,197,186,4,2,5,79.63,15,200110536,4
2016-06-23,0:29:00,2,192,174,6,5,7,79.54,15,200110536,4
2016-06-23,0:44:00,2,194,179,9,1,5,80.41,15,200110536,4
2016-06-23,0:59:00,2,134,115,6,6,7,83.08,15,200110536,4
2016-06-23,1:14:00,3,77,66,5,4,2,79.82,15,200110536,4
2016-06-23,1:29:00,3,69,57,5,6,1,80.62,15,200110536,4
2016-06-23,1:44:00,3,90,78,6,3,3,81.81,15,200110536,4
2016-06-23,1:59:00,3,78,71,0,3,4,81.93,15,200110536,4
2016-06-23,2:14:00,3,105,92,3,6,4,80.92,15,200110536,4
2016-06-23,2:29:00,3,82,61,2,7,12,81.56,15,200110536,4
2016-06-23,2:44:00,3,62,49,4,2,7,79.2,15,200110536,4
2016-06-23,2:59:00,3,46,38,4,2,2,84.37,15,200110536,4
2016-06-23,3:14:00,3,64,48,3,7,6,78.83,15,200110536,4
2016-06-23,3:29:00,3,36,28,5,2,1,78.28,15,200110536,4
2016-06-23,3:44:00,3,70,58,3,5,4,76.17,15,200110536,4
2016-06-23,3:59:00,3,66,56,6,3,1,77.04,15,200110536,4
2016-06-23,4:14:00,3,77,59,5,5,8,78.87,15,200110536,4
2016-06-23,4:29:00,3,118,97,8,5,8,79.31,15,200110536,4
2016-06-23,4:44:00,3,148,133,8,4,3,77.71,15,200110536,4
2016-06-23,4:59:00,3,158,132,15,2,9,77.88,15,200110536,4
2016-06-23,5:14:00,3,230,192,19,11,8,77.46,15,200110536,4
2016-06-23,5:29:00,3,271,236,22,10,3,76.56,15,200110536,4
2016-06-23,5:44:00,3,416,364,36,7,9,75.44,15,200110536,4
2016-06-23,5:59:00,3,505,433,52,14,6,74.42,15,200110536,4
2016-06-23,6:14:00,3,528,443,63,18,4,72.77,15,200110536,4
2016-06-23,6:29:00,3,576,491,59,16,10,59.26,15,200110536,4
2016-06-23,6:44:00,3,476,408,34,17,17,38.88,15,200110536,4
2016-06-23,6:59:00,3,467,386,41,22,18,31.97,15,200110536,4
2016-06-23,7:14:00,3,492,433,24,16,19,47.95,15,200110536,4
2016-06-23,7:29:00,3,485,427,26,16,16,42.49,15,200110536,4
2016-06-23,7:44:00,3,496,432,27,18,19,41.95,15,200110536,4
2016-06-23,7:59:00,3,397,316,32,25,24,23.97,15,200110536,4
2016-06-23,8:14:00,3,464,388,26,25,25,28.04,15,200110536,4
2016-06-23,8:29:00,3,550,473,32,23,22,32.38,15,200110536,4
2016-06-23,8:44:00,3,513,458,23,16,16,67.85,15,200110536,4
2016-06-23,8:59:00,3,526,462,29,16,19,75.04,15,200110536,4
2016-06-23,9:14:00,3,509,438,42,16,13,75.58,15,200110536,4
2016-06-23,9:29:00,3,528,464,26,21,17,75.86,15,200110536,4
2016-06-23,9:44:00,3,414,353,26,21,14,79.02,15,200110536,4
2016-06-23,9:59:00,3,432,374,15,22,21,79.24,15,200110536,4
2016-06-23,10:14:00,3,406,345,23,28,10,78.04,15,200110536,4
2016-06-23,10:29:00,3,402,332,23,31,16,78.76,15,200110536,4
2016-06-23,10:44:00,3,421,366,27,18,10,79.09,15,200110536,4
2016-06-23,10:59:00,3,420,347,35,21,17,77.11,15,200110536,4
2016-06-23,11:14:00,3,381,313,34,21,13,78.07,15,200110536,4
2016-06-23,11:29:00,3,356,303,28,13,12,79.17,15,200110536,4
2016-06-23,11:44:00,3,366,297,23,23,23,78.85,15,200110536,4
2016-06-23,11:59:00,3,345,286,25,20,14,78.95,15,200110536,4
2016-06-23,12:14:00,3,392,326,28,18,20,79.24,15,200110536,4
2016-06-23,12:29:00,3,360,309,17,18,16,79.4,15,200110536,4
2016-06-23,12:44:00,3,356,303,25,18,10,79.11,15,200110536,4
2016-06-23,12:59:00,3,400,348,22,18,12,79.32,15,200110536,4
2016-06-23,13:14:00,3,345,293,20,18,14,79.85,15,200110536,4
2016-06-23,13:29:00,3,397,339,23,20,15,78.46,15,200110536,4
2016-06-23,13:44:00,3,394,326,29,23,16,80.66,15,200110536,4
2016-06-23,13:59:00,3,412,351,19,30,12,79.29,15,200110536,4
2016-06-23,14:14:00,3,463,401,28,21,13,79.15,15,200110536,4
2016-06-23,14:29:00,3,504,447,19,21,17,77.9,15,200110536,4
2016-06-23,14:44:00,3,514,445,32,22,15,78.45,15,200110536,4
2016-06-23,14:59:00,3,489,425,28,24,12,78.87,15,200110536,4
2016-06-23,15:14:00,3,489,437,30,13,9,77.91,15,200110536,4
2016-06-23,15:29:00,3,543,472,35,24,12,76.61,15,200110536,4
2016-06-23,15:44:00,3,565,504,35,14,12,78.69,15,200110536,4
2016-06-23,15:59:00,3,557,503,34,9,11,78.53,15,200110536,4
2016-06-23,16:14:00,3,678,625,30,15,8,76.51,15,200110536,4
2016-06-23,16:29:00,3,711,651,30,20,10,74.46,15,200110536,4
2016-06-23,16:44:00,3,736,681,30,15,10,75.26,15,200110536,4
2016-06-23,16:59:00,3,657,604,33,12,8,76.02,15,200110536,4
2016-06-23,17:14:00,3,695,660,27,6,2,74.9,15,200110536,4
2016-06-23,17:29:00,3,675,643,14,15,3,69.74,15,200110536,4
2016-06-23,17:44:00,3,606,564,28,11,3,62.2,15,200110536,4
2016-06-23,17:59:00,3,569,525,14,13,17,32.6,15,200110536,4
2016-06-23,18:14:00,3,503,478,11,9,5,67.47,15,200110536,4
2016-06-23,18:29:00,3,527,501,14,5,7,75.86,15,200110536,4
2016-06-23,18:44:00,3,526,489,18,9,10,77.48,15,200110536,4
2016-06-23,18:59:00,3,434,409,14,5,6,77.66,15,200110536,4
2016-06-23,19:14:00,3,455,429,16,4,6,78.06,15,200110536,4
2016-06-23,19:29:00,3,456,426,12,10,8,77.74,15,200110536,4
2016-06-23,19:44:00,3,374,350,11,9,4,80.48,15,200110536,4
2016-06-23,19:59:00,3,375,353,14,3,5,78.85,15,200110536,4
2016-06-23,20:14:00,3,348,318,18,3,9,79.35,15,200110536,4
2016-06-23,20:29:00,3,372,356,11,0,5,79.66,15,200110536,4
2016-06-23,20:44:00,3,356,333,14,4,5,80.23,15,200110536,4
2016-06-23,20:59:00,3,349,326,11,6,6,80.25,15,200110536,4
2016-06-23,21:14:00,3,345,324,14,1,6,81.21,15,200110536,4
2016-06-23,21:29:00,3,338,318,13,2,5,79.04,15,200110536,4
2016-06-23,21:44:00,3,290,273,6,2,9,79.93,15,200110536,4
2016-06-23,21:59:00,3,259,235,9,6,9,79.05,15,200110536,4
2016-06-23,22:14:00,3,282,271,5,4,2,81.36,15,200110536,4
2016-06-23,22:29:00,3,291,273,7,2,9,80.21,15,200110536,4
2016-06-23,22:44:00,3,313,292,11,6,4,80.18,15,200110536,4
2016-06-23,22:59:00,3,293,270,12,6,5,78.19,15,200110536,4
2016-06-23,23:14:00,3,226,208,10,5,3,78.4,15,200110536,4
2016-06-23,23:29:00,3,220,206,9,3,2,79.72,15,200110536,4
2016-06-23,23:44:00,3,163,155,1,3,4,79.18,15,200110536,4
2016-06-23,23:59:00,3,227,208,2,7,10,80.56,15,200110536,4
2016-06-24,0:14:00,3,295,276,8,3,8,78.76,15,200110536,4
2016-06-24,0:29:00,3,203,184,7,6,6,80.82,15,200110536,4
2016-06-24,0:44:00,3,221,208,5,3,5,80.17,15,200110536,4
2016-06-24,0:59:00,3,197,182,4,4,7,82.38,15,200110536,4
2016-06-24,1:14:00,4,191,173,9,6,3,79.88,15,200110536,4
2016-06-24,1:29:00,4,180,168,6,2,4,79.75,15,200110536,4
2016-06-24,1:44:00,4,226,205,11,0,10,80.24,15,200110536,4
2016-06-24,1:59:00,4,133,124,0,5,4,79.94,15,200110536,4
2016-06-24,2:14:00,4,63,57,2,1,3,79.22,15,200110536,4
2016-06-24,2:29:00,4,58,44,3,7,4,78.41,15,200110536,4
2016-06-24,2:44:00,4,86,71,2,4,9,79.33,15,200110536,4
2016-06-24,2:59:00,4,92,79,6,3,4,78.2,15,200110536,4
2016-06-24,3:14:00,4,95,76,2,8,9,82.12,15,200110536,4
2016-06-24,3:29:00,4,70,62,3,2,3,79.68,15,200110536,4
2016-06-24,3:44:00,4,115,97,9,2,7,79.67,15,200110536,4
2016-06-24,3:59:00,4,113,98,12,2,1,82.89,15,200110536,4
2016-06-24,4:14:00,4,149,128,8,5,8,79.77,15,200110536,4
2016-06-24,4:29:00,4,167,140,11,9,7,79.46,15,200110536,4
2016-06-24,4:44:00,4,174,152,8,5,9,78.86,15,200110536,4
2016-06-24,4:59:00,4,206,163,24,9,10,78.53,15,200110536,4
2016-06-24,5:14:00,4,248,219,15,6,8,78.6,15,200110536,4
2016-06-24,5:29:00,4,313,276,23,9,5,77.23,15,200110536,4
2016-06-24,5:44:00,4,424,373,32,13,6,76.11,15,200110536,4
2016-06-24,5:59:00,4,514,427,66,16,5,76.68,15,200110536,4
2016-06-24,6:14:00,4,585,486,71,18,10,75.45,15,200110536,4
2016-06-24,6:29:00,4,552,481,46,17,8,75.55,15,200110536,4
2016-06-24,6:44:00,4,596,502,58,25,11,74.45,15,200110536,4
2016-06-24,6:59:00,4,538,468,41,20,9,75.66,15,200110536,4
2016-06-24,7:14:00,4,588,524,44,15,5,74.62,15,200110536,4
2016-06-24,7:29:00,4,591,536,26,15,14,74.75,15,200110536,4
2016-06-24,7:44:00,4,587,524,26,21,16,75.68,15,200110536,4
2016-06-24,7:59:00,4,556,508,30,13,5,77.42,15,200110536,4
2016-06-24,8:14:00,4,644,569,39,15,21,75.42,15,200110536,4
2016-06-24,8:29:00,4,524,477,21,13,13,75.81,15,200110536,4
2016-06-24,8:44:00,4,519,461,27,18,13,77.06,15,200110536,4
2016-06-24,8:59:00,4,456,405,24,18,9,78.51,15,200110536,4
2016-06-24,9:14:00,4,425,378,19,17,11,77.59,15,200110536,4
2016-06-24,9:29:00,4,427,348,23,35,21,76.97,15,200110536,4
2016-06-24,9:44:00,4,382,325,27,16,14,77.21,15,200110536,4
2016-06-24,9:59:00,4,371,307,34,20,10,77.48,15,200110536,4
2016-06-24,10:14:00,4,390,326,20,28,16,77.42,15,200110536,4
2016-06-24,10:29:00,4,392,329,24,23,16,79.33,15,200110536,4
2016-06-24,10:44:00,4,411,356,19,21,15,79.01,15,200110536,4
2016-06-24,10:59:00,4,388,330,21,27,10,78.42,15,200110536,4
2016-06-24,11:14:00,4,397,343,30,16,8,78.75,15,200110536,4
2016-06-24,11:29:00,4,397,341,26,23,7,78.89,15,200110536,4
2016-06-24,11:44:00,4,390,335,27,16,12,77.86,15,200110536,4
2016-06-24,11:59:00,4,369,318,29,15,7,79.51,15,200110536,4
2016-06-24,12:14:00,4,455,402,24,20,9,77.82,15,200110536,4
2016-06-24,12:29:00,4,457,411,20,16,10,78.12,15,200110536,4
2016-06-24,12:44:00,4,486,426,24,21,15,78.65,15,200110536,4
2016-06-24,12:59:00,4,471,433,15,14,9,78.43,15,200110536,4
2016-06-24,13:14:00,4,486,416,34,23,13,77.22,15,200110536,4
2016-06-24,13:29:00,4,446,398,23,13,12,79,15,200110536,4
2016-06-24,13:44:00,4,441,383,22,16,20,77.72,15,200110536,4
2016-06-24,13:59:00,4,480,432,27,11,10,78.36,15,200110536,4
2016-06-24,14:14:00,4,503,444,32,16,11,78.39,15,200110536,4
2016-06-24,14:29:00,4,505,451,17,25,12,78.76,15,200110536,4
2016-06-24,14:44:00,4,511,454,36,12,9,77.39,15,200110536,4
2016-06-24,14:59:00,4,422,375,12,18,17,78.24,15,200110536,4
2016-06-24,15:14:00,4,486,435,31,14,6,77.9,15,200110536,4
2016-06-24,15:29:00,4,544,484,31,18,11,76.84,15,200110536,4
2016-06-24,15:44:00,4,490,447,22,11,10,77.11,15,200110536,4
2016-06-24,15:59:00,4,538,491,28,11,8,77.83,15,200110536,4
2016-06-24,16:14:00,4,615,576,24,8,7,78.45,15,200110536,4
2016-06-24,16:29:00,4,626,583,24,13,6,78.33,15,200110536,4
2016-06-24,16:44:00,4,644,613,20,7,4,77.57,15,200110536,4
2016-06-24,16:59:00,4,576,528,29,12,7,78.53,15,200110536,4
2016-06-24,17:14:00,4,695,641,36,10,8,77.03,15,200110536,4
2016-06-24,17:29:00,4,579,547,16,11,5,77.44,15,200110536,4
2016-06-24,17:44:00,4,593,556,21,12,4,76.17,15,200110536,4
2016-06-24,17:59:00,4,585,555,18,9,3,76.15,15,200110536,4
2016-06-24,18:14:00,4,528,503,13,6,6,76.43,15,200110536,4
2016-06-24,18:29:00,4,498,463,17,10,8,76.47,15,200110536,4
2016-06-24,18:44:00,4,529,505,10,9,5,76.85,15,200110536,4
2016-06-24,18:59:00,4,443,419,17,1,6,79.84,15,200110536,4
2016-06-24,19:14:00,4,460,435,13,8,4,80.61,15,200110536,4
2016-06-24,19:29:00,4,412,388,10,7,7,78.8,15,200110536,4
2016-06-24,19:44:00,4,413,388,13,8,4,79.51,15,200110536,4
2016-06-24,19:59:00,4,385,362,15,1,7,80.07,15,200110536,4
2016-06-24,20:14:00,4,345,322,10,8,5,79.39,15,200110536,4
2016-06-24,20:29:00,4,376,357,8,3,8,79.54,15,200110536,4
2016-06-24,20:44:00,4,407,380,8,9,10,78.86,15,200110536,4
2016-06-24,20:59:00,4,362,337,16,3,6,79.19,15,200110536,4
2016-06-24,21:14:00,4,326,312,5,4,5,79.56,15,200110536,4
2016-06-24,21:29:00,4,370,348,13,3,6,79.58,15,200110536,4
2016-06-24,21:44:00,4,341,319,12,1,9,79.41,15,200110536,4
2016-06-24,21:59:00,4,242,225,7,3,7,79.88,15,200110536,4
2016-06-24,22:14:00,4,207,203,2,0,2,79.53,15,200110536,4
2016-06-24,22:29:00,4,189,173,8,2,6,78.92,15,200110536,4
2016-06-24,22:44:00,4,215,202,9,3,1,79.33,15,200110536,4
2016-06-24,22:59:00,4,201,183,8,6,4,79.9,15,200110536,4
2016-06-24,23:14:00,4,204,188,8,5,3,78.86,15,200110536,4
2016-06-24,23:29:00,4,219,204,9,3,3,78.85,15,200110536,4
2016-06-24,23:44:00,4,283,264,9,6,4,77.91,15,200110536,4
2016-06-24,23:59:00,4,218,200,9,2,7,79.87,15,200110536,4
2016-06-25,0:14:00,4,197,187,2,5,3,79.42,15,200110536,4
2016-06-25,0:29:00,4,231,216,7,5,3,78.04,15,200110536,4
2016-06-25,0:44:00,4,215,206,3,3,3,80.69,15,200110536,4
2016-06-25,0:59:00,4,190,180,1,4,5,79.7,15,200110536,4
2016-06-25,1:14:00,5,139,129,3,1,6,79.33,15,200110536,4
2016-06-25,1:29:00,5,142,129,6,5,2,80.14,15,200110536,4
2016-06-25,1:44:00,5,102,87,3,9,3,80.09,15,200110536,4
2016-06-25,1:59:00,5,107,95,3,6,3,81.98,15,200110536,4
2016-06-25,2:14:00,5,103,90,5,5,3,80.4,15,200110536,4
2016-06-25,2:29:00,5,97,79,7,5,6,80.98,15,200110536,4
2016-06-25,2:44:00,5,80,71,3,3,3,79.71,15,200110536,4
2016-06-25,2:59:00,5,64,60,1,1,2,80.27,15,200110536,4
2016-06-25,3:14:00,5,82,67,5,3,7,79.61,15,200110536,4
2016-06-25,3:29:00,5,61,51,5,3,2,80.97,15,200110536,4
2016-06-25,3:44:00,5,59,52,3,2,2,77.79,15,200110536,4
2016-06-25,3:59:00,5,119,102,10,4,3,80.95,15,200110536,4
2016-06-25,4:14:00,5,132,115,3,6,8,80.29,15,200110536,4
2016-06-25,4:29:00,5,122,108,10,2,2,79.91,15,200110536,4
2016-06-25,4:44:00,5,125,108,9,5,3,79.39,15,200110536,4
2016-06-25,4:59:00,5,147,132,8,4,3,81.22,15,200110536,4
2016-06-25,5:14:00,5,184,160,13,7,4,78.74,15,200110536,4
2016-06-25,5:29:00,5,235,213,11,5,6,78.72,15,200110536,4
2016-06-25,5:44:00,5,257,225,21,5,6,78.12,15,200110536,4
2016-06-25,5:59:00,5,264,230,23,9,2,77.86,15,200110536,4
2016-06-25,6:14:00,5,275,236,23,11,5,78.05,15,200110536,4
2016-06-25,6:29:00,5,312,270,30,8,4,78.96,15,200110536,4
2016-06-25,6:44:00,5,327,277,33,13,4,77.13,15,200110536,4
2016-06-25,6:59:00,5,345,309,22,12,2,79.3,15,200110536,4
2016-06-25,7:14:00,5,326,300,17,5,4,78.77,15,200110536,4
2016-06-25,7:29:00,5,392,360,17,11,4,77.94,15,200110536,4
2016-06-25,7:44:00,5,368,325,23,11,9,77.87,15,200110536,4
2016-06-25,7:59:00,5,330,297,22,9,2,80.32,15,200110536,4
2016-06-25,8:14:00,5,335,297,22,10,6,77.32,15,200110536,4
2016-06-25,8:29:00,5,395,373,4,8,10,79.13,15,200110536,4
2016-06-25,8:44:00,5,442,405,22,7,8,78.38,15,200110536,4
2016-06-25,8:59:00,5,435,405,19,6,5,77.47,15,200110536,4
2016-06-25,9:14:00,5,431,401,14,5,11,77.83,15,200110536,4
2016-06-25,9:29:00,5,461,429,14,9,9,78.38,15,200110536,4
2016-06-25,9:44:00,5,435,415,16,1,3,79.45,15,200110536,4
2016-06-25,9:59:00,5,433,405,15,8,5,77.46,15,200110536,4
2016-06-25,10:14:00,5,397,366,18,9,4,78.34,15,200110536,4
2016-06-25,10:29:00,5,419,388,17,9,5,76.62,15,200110536,4
2016-06-25,10:44:00,5,444,405,22,12,5,79.29,15,200110536,4
2016-06-25,10:59:00,5,425,390,24,5,6,78.76,15,200110536,4
2016-06-25,11:14:00,5,442,421,16,4,1,79.03,15,200110536,4
2016-06-25,11:29:00,5,466,428,25,9,4,77.12,15,200110536,4
2016-06-25,11:44:00,5,430,407,12,6,5,79.45,15,200110536,4
2016-06-25,11:59:00,5,439,419,14,6,0,79.01,15,200110536,4
2016-06-25,12:14:00,5,468,425,25,12,6,78.75,15,200110536,4
2016-06-25,12:29:00,5,458,438,10,5,5,78.61,15,200110536,4
2016-06-25,12:44:00,5,495,469,14,3,9,78.1,15,200110536,4
2016-06-25,12:59:00,5,397,376,14,4,3,78.38,15,200110536,4
2016-06-25,13:14:00,5,462,441,12,5,4,78.23,15,200110536,4
2016-06-25,13:29:00,5,488,457,15,12,4,77.21,15,200110536,4
2016-06-25,13:44:00,5,437,404,15,9,9,79.3,15,200110536,4
2016-06-25,13:59:00,5,428,402,19,2,5,79.09,15,200110536,4
2016-06-25,14:14:00,5,473,458,10,2,3,78.78,15,200110536,4
2016-06-25,14:29:00,5,465,427,18,13,7,78.07,15,200110536,4
2016-06-25,14:44:00,5,463,438,12,6,7,77.93,15,200110536,4
2016-06-25,14:59:00,5,417,388,19,7,3,78.5,15,200110536,4
2016-06-25,15:14:00,5,450,423,13,7,7,79.44,15,200110536,4
2016-06-25,15:29:00,5,393,369,18,2,4,79.78,15,200110536,4
2016-06-25,15:44:00,5,486,459,18,8,1,79.35,15,200110536,4
2016-06-25,15:59:00,5,405,382,12,7,4,80.82,15,200110536,4
2016-06-25,16:14:00,5,458,429,15,7,7,80.64,15,200110536,4
2016-06-25,16:29:00,5,433,408,17,6,2,78.74,15,200110536,4
2016-06-25,16:44:00,5,416,391,12,6,7,78.54,15,200110536,4
2016-06-25,16:59:00,5,415,400,10,4,1,80.72,15,200110536,4
